cleaned_text,text_length
弹幕里说，职高，怪不得的 我就是职高出来的 省级比赛2次，一个二等奖，一个一等奖，我说这些是想说职高有努力的人，你们这一听职高就甩锅，是，职高录取线是低才去的，但不代表所有人都那样，但不代表这是你们歧视的借口，说的高级高中没有这样的人一样，凭什么用歧视的眼光看职高,132
弹幕里剪下面那个确实是真的，我妈生我的时候就剪了，我小时候我妈给我讲的时候我人都吓傻了，从此对生孩子不做他想，今年二十岁，依然不想生。 而且一定一定要注意男方的血型，我妈跟我爸血型相冲，第一胎流掉了，都已经成型了。怀我的时候一直在喝中药调理，结果我生下来还是身体不好。我爸其实小时候的时候跟我说过，他不想要自己的孩子是个女孩，不是因为重男轻女，只是单纯因为他觉得女孩太苦。 不过我爸在家对我妈也是言听计从，一个人扛起全家的快递,213
弹幕居然有人问 高中生哪来的生育能力 我滴妈呀，我意识到性教育的缺失多么可怕。 你不知道来月经就意味着可以怀孕了吗？月经一般在六年级会陆续开始来，早熟则五年级,79
弹幕还有人说丈夫是受害者，可是结婚从来就不意味着一定要生小孩啊！而且也可以离婚，男人根本就不受痛苦，只搞大别人肚子，明明痛苦的还是她,66
弹幕给我整笑了，还男性生育权 ，自己能生了再说吧，不经受痛苦，不承担责任，就想享受权利……脸真大,48
弹幕地域歧视的认真的？？ 举报了但是还是要说，希望人出事。,29
但这不离婚真…反正搁我肯定离婚，这是人能做出来的事？,26
但已经有离婚冷静期了,10
但是生物是生育机器啊,10
但是男性就太需要婚姻里 毕竟往家里一趟衣来招手饭来张口 还可以pua老婆 家里红旗不倒外面彩旗飘飘 还不用负担生育的风险躺着就能有个孩子,68
但是里面说怀孕得到应有的补贴和薪资，在他看来，是对于企业是一个很可怜的行为，我一点也不觉得，这个世界，这个社会赋予女性生育的权利，也是一种责任，再这样艰难的过程中，新生儿的出生和成长所带动的消费和经济效益其实也在隐性的在促进这个社会的运转和循环，所以不能把生育当成是一种罪过，而且不只是你自己会生小孩，总有一天别人也会生的，那也许当下有人帮你分担了这些额外的工作，但是总有一天你也会还给她的，那有什么亏欠的呢，不要觉得自己亏欠任何人，任何体系的建立，想要维持稳定，想要成员们都贡献出自己的力量，他就应该考虑到他所需要承担的风险和他所要给予的本，这都是应该有的，也许在这个焦虑的环境下，社会会雾化我们，但是我们绝对不能物化我们自己。那些他人说着“你怀的是你老公的孩子，不是全世界的孩子”为理由的一些很过分的甩锅的话的人都该去反思一下自己有没有姐妹和母亲？也许我们作为孕育着本身可以去过度的反思自己，说出这样的一些话，但是外人绝不应该指指点点（没有说姐姐，是最近那个很过分的男老师类似言论的人），或者用所谓生育享受了福利来愧疚捆绑。,464
但是李现在把小作文都删了又又和老公离婚了，老公退网前直播说孩子不是自己的薛之谦和高磊鑫一家三口幸福美满事业蒸蒸日上，而且薛的澄清一个字没删哦,70
但是计划生育那段时期基本都强制女性上环，我们上一辈母亲大部分人都上环了，所以明知对女性有害，还是故意这样,52
但是堕胎多次可能不能生育,12
但是，不要去苛责选择结婚生孩子的女孩子好吗，不要在分享自己的宝宝以及生育经历的妈妈的评论区刷什么不如不要这是基本的社交礼仪诶，去我爸爸的朋友家，那个阿姨想让自己的女儿抱抱我儿子，她露出极其厌恶嫌弃的神情，拜托，作为一个成年人这真的很没礼貌，我儿子没有做错什么,129
但凡是个人就能看出这是医院填错了，把月经史错录了，何况医院根本不可能检查出准确的月经史生育史这种东西，这部分是患者自述，这男的有什么理由不相信她？不过就是男的和婆婆找个理由趁机挑事。,91
单身税的钱、二胎的钱你们屯好了吗😏,17
单身女性单亲想生子：孩子不能没有父爱！ 丧偶女性不想生遗腹子：不行！就算没有父爱但这可是生命啊！ 曰了,51
单身了二十几年的我，都不知道到想要小孩的时候我是否还具有生育能力,32
单身保命 不婚最安全 啊哈哈哈,15
单亲家庭长大，又是父亲养女儿，太多东西父亲是没办法教的。 父亲就没有女性过来人的经验，原生家庭真的很重要,52
戴节育环怀的二胎，生孩纸的时候大夫把环给我扯出来的，上面都黑了，还有一点血肉，这东西戴的时候很不舒服，蹲下起来都会疼，打死也不戴这玩意儿了。,70
带套吧，毕竟带套终归是提高生育率的一种手段毕竟正常来讲避孕率最高的是吃药，套带着带着不就没了吗，双方好不好好带套自己心里明白,62
带环是最简单的措施，只要两三年换一个就没事，要不你就做手术结扎，不会有人觉得在身上开口子比上环更安全吧，而且上环可以随时取，不影响生育，结扎手术一做就彻底没生育能力了,83
带环伤害很大，是直接伤害，结扎时间长了的话是不可逆的，是间接伤害所以还是老老实实带套呗一些人非要炒个结扎带环选一个，就算结扎带环了也不是百分百避孕，除非是真的以后都是丁克，那选结扎倒是对的,94
带过孩子的都知道，带一个正常的小孩都已经很累了，不要说这种有基因问题的小孩，但是有些太子妈（根据她们在社交媒体上的发言判断）就是“没关系反正我会溺爱”的态度，这样的家庭生下这种天生有基因问题的孩子，真的不会觉得父母会给他们有针对性正确的引导。而很离谱的是同样是基因问题，xxy的孩子容易没有生育能力，很多家庭都会放弃生下，但是xyy超雄容易有易怒等问题，很多家长却会觉得是更有男子气概而选择生下，真是让人不知道说什么好。,210
带2个，效果好我老公之前就差事，总是两三分钟，差点离婚，好不容易治好了，现在两人的感情更好了,46
代入胎儿，如果我的母亲不想生下我，我是不会想出生的,25
代入感太强了，虽然已经生完二胎，两次都还算比较顺利，但看完up的经历，真的觉得做人流不比生孩子好受啊，还没准备好要宝宝的姐妹们，一定要做好措施啊！,73
代价问题，在生育面前男女之间代价不一样。 要改变只能从代价上面做文章。,35
大学生同居？工作后同居？ 个人选择，大学不会，还要和室友朋友玩啊。工作会，经济压力吧，都24/25了可以一起规划未来了，共同生活。,65
大学生失业率都20%多了，大家都不知不觉卷起来，能活着就不错了,31
大学才开展教学是有点晚啊，不过目前国内高中的内卷压力也是有目共睹，估计是没可能开展相关知识教育的,48
大学不就是无cp文，大男主龙傲天，拼命内卷，超越自我吗？舍友又成不了cp，只要互不影响就好了，为什么要拼命搞好关系。表面上过去就行了，正事还是自己的学分和努力学习的过程，情感线就休息的时候在小说里看看就行了，现实里还得专心走事业线。记住是无cp文哦，你没必要取悦任何人，不做别人的公主，做自己的女王,149
大力支持，女性有权决定自己是否生育以及生育什么性别的孩子，这并不极端。 众所周知，男性没有生育权。,49
大姐你加油，国家生育率靠你了,14
大家也不用生气，过不了多久男的和婆婆死性不改，还是会离婚的，这个女生和家人看起来不是那种特别特别逆来顺受的。,54
大家稳住要不了10年就有机器人伴侣了，一次性买断能做家务能满足你除生育的一切需求。,41
大家好像都会默认，怀不上和怀了不健康的孩子，是女方一个人的责任，我也怀过一个不健康的，一个月后我就和我爱人去检查了，双方都没有问题，可是大家都传我有毛病所有人，亲戚朋友 公婆 父母 哥姐 都这样认为，这种事情我也没办法解释，也没必要解释，他们并没有恶意，只是骨子里就是觉得这种事情就是女的一个人的问题，后面我和我爱人避孕了两年，这两年里流言蜚语就更多了，我爸妈也急得要命，生怕我没有生育能力，被婆家休弃,201
大家对单身主义包容点，对丁克包容点,17
大家都在说做好避孕措施，但是我突然想到之前被家暴的女生，怀孕期间一直在被家暴，如果这个时候她选择去堕胎并且离婚 是否也是一种正确的选择呢,68
大家都管好自己的下半身。简直是造孽啊当然了，无奈之下是真的太可怜了。我同事血型的问题，怀了三次都不行。最后一次都五个月了，最后还是引产了。经历了一次真正的生育过程，缺没有孩子,87
大家的想法太高贵了，计划生育跟以后堕胎禁止都是为了什么，这都是必然的,34
大幅改善乌克兰女工在法国的就业形势,17
大多数出轨的人都有一套规矩，你出轨跟我玩玩可以，玩完了就回去，被发现了就自己解决，你要想离婚跟我过？不好意思我先跑路了,59
大胆猜测，男女在社会上的差异因为机械化而变很小，婚姻某一天不再存在，女的想体验行爱或者恋爱可以diy或者找男人，想生孩子就生，不需要男的负责，自己当单亲妈妈自己养自己的孩子，也可以找个好姐妹俩人一块搭伴养孩子，反正就是自己独美。,114
大部分欧美国家都是严格限制堕胎了 中国作为第一大人工流产国家 如果限制堕胎的话估计总和生育率直接能飚回2.0了,55
打这么多次 基本已经失去生育能力了 但是上天还是赐给她一个孩子 为何还是不知道珍惜……,43
打胎问题： 百分之99可能是假孕（录音里面薛之谦说到“孩子”是因为李雨桐告诉他自己怀孕了），和新男友恋爱第二个月打了前男友的孩子电视剧都不敢这么演！ 这个证据有点长，打胎疑点合集： 录音疑点： 11分19秒，告知怀孕，要求必须马上结婚，但是由于之前用来付离婚尾款的钱已经被她拿去买房子写了妈妈名字暂时做不到这一点李雨桐很清楚（协议离婚后和李雨桐在一起时是付了离婚的首付，虽然没拿证，但是离婚协议已经签了，只是赔偿还没到位，而且几乎和高不联系了，这一点录音里有证实）,232
打胎6次？这特么的子宫都打烂了吧还能生育还不怕终身不孕,27
打了那么多次，还是未成年，估摸着，早就失去生育能力了吧？,28
打了就离婚吧，以后更多一地鸡毛，烦恼。,19
打了孩子离婚就对了。还联系干嘛这还调节？,20
打了吧，这个妈的逆天基因遗传到你肚子里这代估计也不会改善到哪去，没必要为这种家庭生育,42
打开评论区，我看到了一群高高在上的人，用一种歧视的眼光看待嘲笑别人，仿佛人家犯了十恶不赦的大罪？就开始发言批判，然后还觉得自己很正义？只能说这些人连最基本的教养都没有,83
打败N多竞争对手，最后却被肢解。。。,18
促进生育唯一的合理办法就是增加民众的幸福感。整个社会的生活和谐才能促进生育。像现在高房价，高内卷，工资也不涨，哪哪都不好混，谁敢生啊。,67
从心理行为逻辑来看，这事要是真的，李女士不可能把这份体检报告就傻乎乎拿给丈夫看。 她拿给丈夫看本来就是想得到丈夫的安慰和支持 正确的做法是俩人再去别的医院重新做一次体检解心疑，把这件事彻底搞明白。然而她的丈夫并没有这个打算。 推测可能也是已经不爱她了，想顺水推舟借此机会和理由离婚,140
从小就听见有人说三十岁之后的女人就不值钱了，长大了才知道，因为三十岁之后女性生育能力下降，在那些人的口中就成了不值钱，一个人的生命本来就不能用值不值钱来衡量，一位女性生命的价值也不是由生育能力来决定，没有任何一个人可以定义别人的价值,116
从小到大外界引导你去追求美，生育后却要你接收你维持了几十年的东西被骤然打破，本身就是矛盾的啊,46
从小到大看的电视剧啥的，都在说流产对女性身体多么不好，对生育损伤反倒没怎么具体地说，就笼统地用“产后需要坐月子”一笔带过，导致一些人就以为流产比生产损害小不过近几年网上给女生们科普生育损伤的内容也逐渐多了，挺好,105
从未因为女性收入增加而焦虑，只会因为女性收入增加反而开始瞧不起低收入男性而不齿。学历越来越高，收入也在增加，可惜价值观和意识形态还留在上个世纪，还玩着父权社会男生一定要比女生强的价值观。更有病态一些的会认为比女生弱的男生都是垃圾，现在的价值观扭曲到我真的看不懂。既想要父权社会男性承担经济压力和家庭责任的义务，有想要剥离父权社会那些套在自己身上的枷锁。既想要走到台前成为一个时代的中流砥柱，又不愿意承担那个身份带来的责任和压力还有义务。 很多在网络上吐槽自己男人的言论，想表达的不就是你男人没办法满足你对父权社会男性的要求吗。张口闭口就是独立自主新时代，又没完没了的吐槽男性越来越没有父权社会男性那样的担当了。你们要打破枷锁改朝换代，又想让男性留在哪个封建的父权社会里，这叫哪门子独立哪来的新时代。这些年的各种事件中我没看到女权说的时代有多好，我只看到了另一个靠舆论和价值观奴役底层男性的吃人世界。,399
从未婚就关注妮妮，到现在已经是二胎妈妈了。之前也听说过宫外孕，但没详细了解过，没想到这么危险。谢谢妮妮的知识普及，好好保重身体,63
从谈恋爱到结婚，再到生育，这么多年没做过一次流产，老公基本都是戴套，尤其生育后。所以本人一直没去采取避孕措施，上环好多人都说腰疼流血，长到肉里，避孕药也要准时吃等等，干脆老公就戴套了。也没影响感情！,99
从离婚出了冷静期，我觉得我们也开始像这方面发展了。,25
从各种层面我都支持，狠狠地打击生育热情，生？你生你就活该地位低，我看谁生,36
从个体上来看不是好事，但从国家上来看，可以增加生育率。,27
从法律角度，生不生是婆婆的自由，儿媳流产甩锅婆婆有问题，从事实角度，排除富豪家庭因素，儿媳肯定会想父母岁数大了，孩子以后小两口肯定要帮忙照顾，心理肯定不舒服。但我感觉，婆婆48，身体还行的话，孩子大学前应该不需要媳妇帮忙，上大学，结婚生子，可能需要小两口出钱出力，不过既然是三胎，那应该还有一个子女，不应该都让大儿子一家承担。另外大儿子哪去了？媳妇遇到这事，糟心是肯定的，要是大儿子照顾得好，应该不至于流产。,204
从大学城外小旅馆的密度和70%的离婚率来看，这是人人戴绿帽的时代。,33
从别的视频看见的一段话： 有一个词语叫“母职惩罚”，也就是只要女性当了妈妈，必须要为孩子完全负责，一旦孩子有什么不好，母亲会首当其冲被问责，但是父亲不是第一位，这可能是婚姻给女性带来的最大改变。 没结婚生育，别人说“女人只有生了孩子才是完整”，生了之后，你会发现“孩子的一切必须你来完整承担”。母职身份给了已婚女性无时无刻的压力，而这本来应该是夫妻双方共同承担的。 你会发现，婚姻内，父亲角色是可以偶尔逃逸的，而母亲永远是随时待命的。男性做个六七分父亲会被很多人称赞，女性只要做妈妈不够九分十分，就会被谴责“你是怎么做妈的”。,263
次次都能怀孕？ 短期内多次人流，还能顺利怀？你是生育机器人？ 只要愿意查，必有内情,41
此处应该 ，生育是权利不生育也是权利。,19
纯个人意见，本人男性。首先这是女性医生说的，并不是男性发声，所以评论区针对男性有部分不理智的话，有夹带私货的嫌疑。个人是认同男性陪产的，在生育过程中女性付出远大于男性，如果男性这点都做不到，那确实不配做丈夫，自己单着就行了。至于所谓留下不好印象，那些老夫老妻在老年时候，常常有其中一位失去自理能力，由另一半负责吃喝拉撒的，为什么他（她）们能行呢。如果现在陪产都不愿意，怕留下阴影，那么老了，你觉得他能负责起照顾不能自理的你吗？同样男性也是，如果发现另一半在某些重要方面或时刻不愿付出，那也没必要纠结，赶紧分，不然老了后悔都来不及。同时祝愿所有男男女女都能找到对自己负责的人过上幸福的一辈子,294
纯粹是生理问题， 因为女方在排暖期都会情绪高涨，男的容易得手，这时候意外中招是大概率事件。 结婚后想生子就得天天耕地，老黄牛也经不起折腾啊！,70
除去不婚主义强奸怀孕剩下的都可以靠领个证解决吧，那么非特殊情况下有一个孩子男方还不愿意领证负责人，还要坚持生下来，对自己不负责对孩子不负责，虽然违反了相关规定但是我个人道德上支持这种规定，但前提是这个规定要细化和人性化，不能一棒子打死全部未婚先孕的女性,126
除了无知少女，还有被强迫的，还有高龄产妇，还有身体有基础疾病不适合妊娠的,36
除了恐惧还是恐惧…我妈太伟大了，未来努力向丁克靠拢，不过我一个母胎solo的人有啥可担心的🌚,46
除了怀孕期间很辛苦外，产后会有各种大大小小的后遗症很多帖子里的妈妈们都有分享自己的经历。非常敬佩最终还是选择生育的女性们,60
除了怀孕，人长得太胖也会出现这。 我虽然减肥成功，但痕迹估计是消不掉的。 还有不少人嘲笑我平时堪比动力小子的动作是没教养。说得你们体重减得下来似的。 但……某话说得好啊，人生不如意十之八九 结婚离婚占一半。（多少理解为啥那么多妹纸恐婚恐育了）,121
除了第三点前面两点都赞成 但是指望道德因素去限制客观条件太理想化 更何况目前来看生孩子已经不是什么能做道德绑架的事 不如促进女性生产力解放 促进女性就业 落实男性助产假 同时医疗上降低生理的生产成本（能体外孕育最好） 认真研究并利用科学正确引导两性婚恋观,127
除非月份已经很大了堕胎直接一尸两命，或者重度歧视某一性别知道是胎儿性别后不想要，只有这两种情况我可以接受，其余情况下堕不堕胎都应该由母亲自行决定,72
初中时就已经坚定以后要当个不婚主义者，十多年过去了，依旧坚持,30
初为人母，其实我想从母亲这个角度提供一些想法：1.宝宝的脆弱于我整个职业生涯，我愿意先择前者，只是把事业推迟一点，却可以让另一个人的人生有个好的开端（可能事业心不强吧，HAHA）2.对比个人，企业所承担的社会责任会高一点，对女性的职业歧视的说法稍微有点缺少人文关怀，繁衍是对人类社会的推动，大概是企业作为比个人强大的个体所必然要承担的社会责任；3.基于国家的政策来说，国家给予了支持，孩子是祖国的未来，如果为了事业也可以放弃这个权利，但是产假是普世权利，保底给所有人，并不强制。最后，以上浅薄的观点，初为人母，我经历过的以及正在经历的磨练，为了这个小小人，还挺值的,282
出轨到底什么时候能判刑啊，我靠，这么严重的事情，凭什么只是道德问题，离婚后甚至还不能拿回全部彩礼啥的,50
充分体现出离婚冷静期的重要性,14
吃抗抑郁药的我真是想生也生不了，最自己和孩子负责吧,25
吃过几次紧急的，之后二胎始终怀不上，反正影响还是挺大的,27
吃错药啊，我支持她离婚。 ，媳妇怀孕了，连核桃都不给吃，这是单单给媳妇吃的？这是给小孩吃的！,46
吃避孕药是有伤害的 而且是在于紧急的时候 不懂这样广告的意思在哪！ 女生看到了会有什么想法！ 真的是有歧视的滋味 ！,58
扯淡，我的猫但凡是有一点毛病我就送到医院去，生怕自己救不了它会后悔，自己的孩子居然还会犹豫救不救，这钱花在自己身上怎么都舍得，花在救孩子花在医院就不舍得了，这个李双双还不离婚啊,88
炒股之前还知道宣传“股市有风险，投资需谨慎”，生育这么人命关天的大事，肯定要好好了解好好科普潜在风险啊！,52
吵也没啥用了，生下来了希望她以后的路走的没有那么坎坷吧，国家应该也有挺多扶持的。教育普及，还是任重道远。不想生孩子的还是少数啊，中国人口基数那么大。,74
超雄不一定是天生的坏种，但是在评论区里面借机贬低歧视他人的，我敢肯定是100%的坏种。,43
超雄不等于犯罪高（犯罪机率跟一般人没有差多少 甚至有低一些） 不要被某呼的一些文搞混了 智力会比其他人低一些但是也有高的所以难讲 最主要的还是原生家庭怎么去教养他,81
超雄＝必然犯罪这种说法当然是愚昧的。无视了环境对个体行为的影响和个体的差异性。 但是超雄确实有风险让人智力水平偏低和情绪调节能力不足和认知行为障碍。这三个症状就是一个，都加重了监护人的责任和负担。选择生育下来这样的孩子还是要谨慎，不能一时热血上头觉得你可以就生。,131
产后抑郁差点自杀，还生二胎，生完二胎后还一直在吃抗抑郁药，还很后悔结婚早。这样了还有三胎的打算，怎么想的？不理解，尊重祝福吧…,63
拆迁女大概40岁男的就会用完离婚再找20岁的妹子骗。顺便有这样的,32
查了一下，对面生育率高，似乎确实不慌，甚至还有点嫌生得多。不过拿去人权一下另外的基督国家也很开心,48
插尿袋女子下半生只能插尿袋活着了想离婚离不了。为什么骗彩礼女的一骗一个中想离就离。到底那个法律是真假？,51
侧切就是YINDAO斜向下45度剪开 因为婴儿头围尤其亚洲婴儿头围是最大的 硬生生的拽会YINDAO撕裂大出血的 我觉得读大学应该加一个生育知识 很多人都是稀里糊涂的觉得别人这样过日子 自己也这样做 应该要先了解自己生育会面临什么 这样才会更好的考虑清楚,127
艹我都长肥胖纹的人，要是生孩子妊娠纹肯定少不了！不过我是丁克。但我很佩服每一个妈妈！当然最爱我妈！第一次看到妊娠纹是在我妈肚子上，当时小，感觉就很看其他不小心磕到留下的疤一样，没什么特殊的。后来长大了，才知道妈妈真的很伟大。,112
残疾人士 还会遗传的，其实应该强制不生孩子，一方面说尊重生育权，可是谁想过新生儿苦难的一生负责。,48
参考一下法国的其他法律吧，妻子跟丈夫离婚丈夫需要一直交抚养费如果有孩子的话孩子不是自己的也要扶养至成人，但是别人的国事管不到，他们开心就好,69
彩礼最大也最让人讨厌的问题就在于它是婚前给。而女方口口声声说的那些付出——生育也好，照顾公婆也好，承担家务“做保姆”也罢，这些全是建立在婚后且她愿意踏踏实实和你过日子的前提下才有可能发生的。而这一切，没有任何实质性的规矩和保障她一定会那样做，做不做全看她有没有良心。 就跟买房买期房一样，你的钱一开始就已经给了，贷款也已经背了。烂不烂尾，收不收得到房，会不会财房两空全看开发商的良心了。买房好歹是白字黑纸有合同，这都会有烂尾的。更何况给彩礼这种没有合同，全看女方意愿的事，谁来保证男方不会人财两空？ 现在大部分捞女就是深知这一点，才敢为所欲为的。因为你钱一开始就给了（这是她嫁给你的前提），钱在她手里，她随时可以卷款跑路。反正哪怕你起诉也只是退一部分，又不会全退，她照样能有的赚，无本万利，多来几次，直接发财。那些新闻里骗彩礼的也确实是这样干的。 说白了，大家不是怕给彩礼，而是怕你没有契约精神，拿钱跑路。只要你给到男方足够的保障，彩礼咱是可以给的。但是你要的保障我给你了，那我的保障呢？你是能保证跟我白头偕老？？？还是保证孩子一定是我的？亦或是保证一定会孝敬我爸妈？？又或者保证婚后家务全包，真的做你口中的保姆？？不，你什么都保证不了。你只会在婚前嚷嚷着婚后的各种付出，靠着这些实际上你一件都还没有做的事来漫天要价罢了。---来自一位网友说的【说的太好了】,579
彩礼最大的问题就在于它是婚前给。而女方口口声声说的那些付出——生育也好，照顾公婆也好，承担家务“做保姆”也罢，这些全是建立在婚后且她愿意踏踏实实和你过日子的前提下才有可能发生的。而这一切，没有任何实质性的规矩和保障她一定会那样做，做不做全看她有没有良心。 就跟买房买期房一样，你的钱一开始就已经给了，贷款也已经背了。烂不烂尾，收不收得到房，会不会财房两空全看开发商的良心了。买房好歹是白字黑纸有合同，这都会有烂尾的。更何况给彩礼这种没有合同，全看女方意愿的事，谁来保证男方不会人财两空？ 现在大部分捞女就是深知这一点，才敢为所欲为的。因为你钱一开始就给了（这是她嫁给你的前提），钱在她手里，她随时可以卷款跑路。反正哪怕你起诉也只是退一部分，又不会全退，她照样能有的赚，无本万利，多来几次，直接发财。那些新闻里骗彩礼的也确实是这样干的。 说白了，咱不是不给彩礼，而是怕你没有契约精神，拿钱跑路。只要你给到男方足够的保障，彩礼咱是可以给的。但是你要的保障我给你了，那我的保障呢？你是能保证跟我白头偕老？？？还是保证孩子一定是我的？亦或是保证一定会孝敬我爸妈？？又或者保证婚后家务全包，真的做你口中的保姆？？不，你什么都保证不了。你只会嚷嚷着婚后的各种付出，靠着这些实际上你一件都还没有做的事来漫天要价罢了。,551
彩礼应该大大支持，多要多给。首先我是不婚主义，另外我有个妹妹！！！,33
彩礼贷款可以啊！贷款单借钱方：某某某，收钱方：某某某。钱给谁找谁要！结婚嘛，在一起一家人一起还。离婚，钱在谁手找谁还！男女都有安全感！女的没钱没有安全感，男的怕女的婚内出轨离婚时彩礼不好要！这一下就解决好多问题了！如果家暴离婚，法院判决离婚。男方家暴，女方归还一半彩礼。其他的就不用管了，男方承担。,149
才做了宫外孕手术。。。没想到第一次怀孕就是宫外孕，老公一直安慰我说我们以后会有孩子的。但是我还是想哭，总觉得以后自然受孕会有问题。结婚前跟老公开玩笑说，以后不想生孩子。经历了这次事情后好想要个孩子，不知道以后会怎么样。。。,111
猜测一下，这位女士的上一任医生，会不会武断的认为她避孕就是不想生孩子，理所当然的再认为她的子宫没有用，才能这么肆无忌惮的给开这种药给她。细思恐极？,73
猜测小舞老师是不是没怀孕啊？只是前几集渣男为了不离婚使出的骗人手段而已,35
不做就没这么多事啦，话说男的要能怀孕的话真的爽啊！帮女性分担生育压力,34
不准备丁克的情况下有孩子再考虑这些吧,18
不只是生的过程痛苦，还有生完以后的生理性涨奶(老婆说涨奶痛才是排第一，比宫缩痛多了)，产后修复焦虑(产后膨出了解一下)，还有产后抑郁的可能性，婆媳关系矛盾等等。。。我，先炸💥为敬,89
不值得原谅，这种绝对离婚。,13
不知道这个女孩子的原生家庭是什么样的，让她觉得自己离不开这么一个烂人。,35
不知道有多少男性像我一样，深刻的害怕将来她如果怀孕照顾不好她，努力在对着视频做笔记；如果将来她出于各种原因不想生孩子我也应该会更加理解她的选择,71
不知道他们以后会不会离婚……好奇怪的想法 好抱歉,24
不知道是不是剪辑的问题，其实不喜欢前夫了可以直接说，没有人规定结婚了就要一直怎么样，说前夫想稳定，自己不想，二十出头的时候谈恋爱到三十岁结婚，这么多年难道都不知道吗，年轻的时候不懂事很正常，稀里糊涂地结了婚但是后来发现不好要离婚也没错，但是不能揣着明白装糊涂，说得那么冠冕堂皇且双标，爱玩也没有错，但不要粉饰，包装成所谓独立女性，很多年轻的女性是真的会信的，希望对整个女性群体有一点责任感吧,195
不知道可妈现在工作了吗~就是说，教师的子女真的很优秀！而且如果您以后的工作都主要考虑可可和多多的话，最好是当大学老师或者幼师。相对对学术要求或者对孩子的喜爱高一些，工作会相对自由，经济回报也会好一些（相对高中老师，义务教育+高中老师真得很辛苦） 另外看到这个视频很感慨，悄悄夸一下我的妈妈，从小培养了我极好的阅读基础，双语基础和学习生活习惯，毫不夸张的说我现在真的很优秀（嘻嘻）也真的很开心。她本硕连读，留校工作了十余年，40岁那一年再次进修，考上了医学博士，也是一名二胎博士妈妈。您和她都带给我相似的震撼，可可多多以后也一定会很优秀的！,269
不知道弹幕怪她还生的人在想什么，她生二胎不一定是她自己的意愿啊，她经历了什么你们知道？不应该心疼吗？都怎么在怪她啊,57
不知道大家有没有看过一个电影，叫《气球》，里面很严肃和有哲理地讲了避孕、生育和生死轮回相关的问题 推荐没看过的兄弟们观影,60
不知道大家有没有看过老福特上那篇小说，热度挺高的，就是讲在一个科技比较发达的社会，所有携带犯罪基因的孩子都被关在一个与世隔绝的岛上，从小接受的是世界正在经历末日而你们是人类最后的火种长大后通过考试要出岛拯救世界的认知，所有小孩都非常积极学习要通过考试。主角和她的两个小伙伴就是岛上唯三的摆烂者，文章很大的篇幅在描写他们如何计划出逃，最后只剩他们三个的时候，两个小伙伴受不了了开始学习，只剩主角一个人的时候，一群老师围着她一个学生，她终于受不了了也开始学习。她踏入考场的时候，视角一转到了岛外的一台电视机，目前最后一位携带犯罪基因的孩子已经完成改造即将出岛，希望大家不要歧视。。。 原文的结局真的很震撼，主角从背负拯救世界职责的强者到需要被保护着不被歧视的弱者，加上她之前别扭痛苦的人生。我一直是提倡打掉基因问题儿的，直到现在也在情感上对基因问题有情绪，但是这篇文章就像一道栏杆，在我思想过激了的时候又把我挡回去。我们到底该如何对待携带犯罪基因的孩子？他们到底该被如何对待？真的很值得思考,443
不知道大家看了这期视频后的心情是怎样的，我尊重每一位朋友对于怀孕这件事的看法， 但是我不想因为我的分享而让一些本来期待生育的朋友变得紧张不安， 其实这次不顺利的妊娠过程 反而加重了我和爽哥期待下一个小宝宝的到来。,106
不知不觉，可妈二胎都快生了，我老婆的一胎还有一个月到预产期,29
不支持不负责任的堕胎，有次听男友说如果不小心怀了那流了不就是？我心里极其反感，那可是一条生命被他说得那么轻松，好想只是做一个普通的决定。我说如果不是问题儿必须生出来，没爸爸也要生，那以后他就特别慎重小心了。如果不想承担生下来的后果，那就应该做好觉悟，对自己和小生命负责。如果不想生问题儿那就锻炼出一个健康的身体，男女都是。,161
不正常，我接受不了，但是不是歧视，如果我自己做了这种事情我可能一辈子都不会找对象，但是这种采访真的恶心，就因为这些无脑的采访，让现在这个沟越来越大，这些男的都在讲什么一手房二手房，真的很恶心这种行为，你是什么样的人，你就找什么样的人，没有必要去评判别人，因为你没有资格。,135
不赞成，这样会降低生育率,12
不愿意结扎的男人不要找不好吗，这年头男的也多的是不想生孩子，愿意结扎的好男人也挺多了，姐妹们对自己好一点吧。,54
不用担心生育问题，科技发展以后可能会不需要女性生育了，如果还没发展到那个程度，生育绝对会变成女性的义务，这是种族的生存之道,61
不应该指责or歧视使用女性避孕措施的女性，现在大环境好像是女性主动避孕就成了“恋爱脑”，收获一堆“尊重祝福”。 把避孕这个事完全交给男性，首先就是建立在对男性的信任上。尤其是已婚暂时或永久不要孩子的女性，每次都女性自己提供T吗？全程T不离眼睛吗？能保证男方和个别极端父母完全不对T下手吗？ 我们现代女性在确定固定伴侣目前不携带HPV病毒的前提下，都依旧会打九价，以防伴侣出轨带回来病毒，其实就是对伴侣的不信任。 连对方出不出轨都不能完全信任的话，那多使用一个完全由自己掌控、对身体没什么伤害的避孕措施（短效、皮埋、避孕针等），以防在自己没做好准备的情况下被迫怀孕，不拿自己的身体去赌对方提供出的“避孕措施”，没什么不对的。不应该被别人看低。,320
不应该有离婚冷静期，应该有结婚冷静期,18
不要相信自己的排卵会周期，之前跟前任做，我是她第一个男人，说第二天例假，没戴爽两下就得了，马上换上套，我还特意买了卫生级的套子，走药械的，做是做，生育是生育，生育这么严肃的事情，咋能胡来，，，,96
